Dates,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Balance
2017-03-31 09:00:00,55600.0,4997.833333333333,45631.833333333336,3843.8333333333335,1624.8333333333333,8382.5,-39.666666666666664,1094.6666666666667,9935.833333333334
2017-03-31 12:00:00,54647.0,4598.833333333333,45129.166666666664,3962.3333333333335,3271.3333333333335,6083.5,-1402.3333333333333,1086.1666666666667,8082.0
2017-03-31 15:00:00,49864.833333333336,4582.666666666667,45211.333333333336,4021.6666666666665,2539.6666666666665,5478.333333333333,-2300.0,1083.3333333333333,10752.166666666666
2017-03-31 18:00:00,50266.833333333336,5183.333333333333,45226.166666666664,3474.1666666666665,572.1666666666666,8047.5,-201.33333333333334,1111.1666666666667,13146.333333333334
2017-03-31 21:00:00,50915.333333333336,5099.833333333333,44629.333333333336,2660.8333333333335,-1.0,7887.333333333333,-6.333333333333333,1110.3333333333333,10465.0
2017-04-01 00:00:00,46899.833333333336,3294.8333333333335,43566.833333333336,2359.6666666666665,-1.0,5826.833333333333,-487.0,1124.6666666666667,8785.0
2017-04-01 03:00:00,40490.833333333336,2176.5,42587.833333333336,1766.0,-1.0,4731.166666666667,-1995.0,1103.6666666666667,9878.333333333334
2017-04-01 06:00:00,43411.833333333336,2731.1666666666665,42919.333333333336,1670.6666666666667,26.833333333333332,5351.666666666667,-840.0,1097.5,9545.333333333334
2017-04-01 09:00:00,49902.5,2440.5,42952.833333333336,1392.3333333333333,1102.0,7459.5,-74.83333333333333,1090.5,6460.333333333333
2017-04-01 12:00:00,50998.333333333336,2255.5,42524.166666666664,1360.6666666666667,2364.0,5897.5,-404.6666666666667,1083.0,4081.8333333333335
2017-04-01 15:00:00,46197.166666666664,2033.3333333333333,42544.0,1547.8333333333333,1978.8333333333333,5199.5,-2063.0,1075.6666666666667,6119.0
2017-04-01 18:00:00,47953.166666666664,2777.5,42324.0,1694.0,557.6666666666666,8780.166666666666,-287.3333333333333,1042.8333333333333,8935.666666666666
2017-04-01 21:00:00,50030.833333333336,2762.6666666666665,42394.833333333336,1754.6666666666667,-1.0,9389.833333333334,-46.666666666666664,1035.5,7259.0
2017-04-02 00:00:00,48004.666666666664,1670.1666666666667,41871.5,1486.3333333333333,-1.0,5960.333333333333,-470.5,1039.1666666666667,3551.3333333333335
2017-04-02 03:00:00,41138.0,1357.5,41484.833333333336,1357.1666666666667,-1.0,4173.0,-2684.8333333333335,1038.8333333333333,5587.5
2017-04-02 06:00:00,41885.5,1391.0,41889.5,1308.3333333333333,40.166666666666664,4655.166666666667,-1930.3333333333333,1011.6666666666666,6480.0
2017-04-02 09:00:00,47528.833333333336,1595.8333333333333,42405.833333333336,1098.5,1443.5,5683.666666666667,-1262.0,1002.3333333333334,4438.833333333333
2017-04-02 12:00:00,48810.833333333336,1395.6666666666667,42913.833333333336,1093.8333333333333,2990.8333333333335,5360.5,-1801.3333333333333,1000.6666666666666,4143.166666666667
2017-04-02 15:00:00,42795.333333333336,1414.8333333333333,41628.5,1379.3333333333333,2459.5,4295.666666666667,-1815.1666666666667,979.6666666666666,7547.0
2017-04-02 18:00:00,45916.833333333336,2024.6666666666667,42101.833333333336,1539.5,608.0,7951.5,-120.33333333333333,944.5,9132.833333333334
2017-04-02 21:00:00,49848.0,2178.3333333333335,42808.666666666664,2245.5,-1.0,8904.666666666666,-29.166666666666668,942.1666666666666,7201.166666666667
2017-04-03 00:00:00,47862.166666666664,1747.5,42934.333333333336,2548.5,-1.0,5006.166666666667,-570.6666666666666,968.6666666666666,4771.333333333333
2017-04-03 03:00:00,43647.333333333336,2192.8333333333335,43880.5,2034.5,-1.0,4072.3333333333335,-2241.0,971.1666666666666,7262.0
2017-04-03 06:00:00,54673.833333333336,5263.166666666667,45477.833333333336,1595.6666666666667,84.0,9402.333333333334,-154.83333333333334,940.5,7934.833333333333
2017-04-03 09:00:00,58784.666666666664,6546.166666666667,45559.5,902.0,2428.6666666666665,11312.833333333334,-4.833333333333333,931.0,8890.666666666666
2017-04-03 12:00:00,56145.833333333336,5997.5,45207.666666666664,781.3333333333334,4693.0,7991.666666666667,-30.5,935.0,9429.833333333334
2017-04-03 15:00:00,51048.5,6071.333333333333,45041.166666666664,808.3333333333334,3800.6666666666665,5597.833333333333,-309.3333333333333,947.5,10909.0
2017-04-03 18:00:00,51395.666666666664,6440.666666666667,45189.0,1027.8333333333333,906.1666666666666,9622.333333333334,-12.666666666666666,954.1666666666666,12731.833333333334
2017-04-03 21:00:00,51860.333333333336,5941.833333333333,44605.833333333336,1624.8333333333333,-1.0,8769.5,-5.166666666666667,969.1666666666666,10044.666666666666
2017-04-04 00:00:00,48493.833333333336,4899.0,44420.666666666664,1737.0,-1.0,5360.166666666667,-968.0,971.3333333333334,7925.333333333333
2017-04-04 03:00:00,43693.833333333336,5063.833333333333,43909.333333333336,1241.1666666666667,-1.0,4820.833333333333,-2287.3333333333335,962.6666666666666,10015.666666666666
2017-04-04 06:00:00,53652.333333333336,6775.5,45057.0,1009.8333333333334,90.0,8838.5,-158.66666666666666,949.0,8908.833333333334
2017-04-04 09:00:00,58042.833333333336,7252.333333333333,45314.833333333336,968.6666666666666,2306.5,9888.833333333334,-4.833333333333333,910.5,8594.0
2017-04-04 12:00:00,56727.666666666664,6842.0,45304.333333333336,1310.5,4072.5,7008.5,-7.666666666666667,920.0,8722.5
2017-04-04 15:00:00,52379.0,6862.833333333333,45001.666666666664,1973.6666666666667,3011.8333333333335,5874.333333333333,-372.5,937.6666666666666,10910.5
2017-04-04 18:00:00,53173.166666666664,7108.333333333333,45328.333333333336,2348.0,669.3333333333334,9423.5,-18.5,961.8333333333334,12647.666666666666
2017-04-04 21:00:00,53033.666666666664,6767.166666666667,45120.166666666664,3022.3333333333335,-1.0,8229.333333333334,-39.833333333333336,973.1666666666666,11037.666666666666
2017-04-05 00:00:00,49416.666666666664,4960.166666666667,44796.666666666664,3274.0,-1.0,4706.833333333333,-949.5,966.8333333333334,8337.333333333334
2017-04-05 03:00:00,44299.0,4742.833333333333,44653.666666666664,3131.8333333333335,-1.0,3960.5,-2531.6666666666665,969.0,10626.166666666666
2017-04-05 06:00:00,53795.5,6762.5,44717.666666666664,2721.3333333333335,87.0,8087.5,-239.5,945.8333333333334,9286.833333333334
2017-04-05 09:00:00,58766.166666666664,7160.5,43913.833333333336,2596.8333333333335,2200.5,10173.833333333334,-6.166666666666667,930.1666666666666,8203.333333333334
2017-04-05 12:00:00,57317.166666666664,6841.5,44066.833333333336,3056.1666666666665,4009.8333333333335,8205.0,-5.0,947.6666666666666,9804.833333333334
2017-04-05 15:00:00,52601.666666666664,6406.5,44915.833333333336,3900.0,3004.0,5441.5,-630.5,972.3333333333334,11408.0
2017-04-05 18:00:00,53131.5,6619.166666666667,45070.0,4127.666666666667,742.3333333333334,6928.333333333333,-309.6666666666667,990.5,11036.833333333334
2017-04-05 21:00:00,53660.166666666664,6626.666666666667,45211.0,4023.1666666666665,-1.0,7219.333333333333,-335.6666666666667,989.3333333333334,10072.666666666666
2017-04-06 00:00:00,50378.166666666664,4947.5,45346.666666666664,3346.6666666666665,-1.0,5285.333333333333,-915.1666666666666,987.8333333333334,8619.666666666666
2017-04-06 03:00:00,45819.5,4276.166666666667,45173.5,2979.6666666666665,-1.0,4189.0,-2276.0,985.3333333333334,9507.166666666666
2017-04-06 06:00:00,55955.166666666664,6868.0,45963.833333333336,3018.0,111.33333333333333,7726.333333333333,-334.8333333333333,957.0,8354.5
2017-04-06 09:00:00,59931.666666666664,7400.5,46265.0,2613.0,2688.1666666666665,9568.166666666666,-5.0,946.6666666666666,9544.833333333334
2017-04-06 12:00:00,57931.833333333336,6442.0,46083.0,3446.6666666666665,4777.333333333333,6816.833333333333,-4.833333333333333,961.3333333333334,10590.5
2017-04-06 15:00:00,52900.166666666664,6084.166666666667,45479.666666666664,3468.5,4228.166666666667,4939.333333333333,-421.3333333333333,988.0,11866.333333333334
2017-04-06 18:00:00,53163.0,5870.0,45431.5,2844.3333333333335,1082.0,8505.333333333334,-21.0,996.3333333333334,11545.5
2017-04-06 21:00:00,54335.833333333336,6167.5,45820.666666666664,2413.5,-1.0,8335.666666666666,-4.5,994.5,9390.5
2017-04-07 00:00:00,51254.333333333336,5537.666666666667,46273.5,1941.8333333333333,-1.0,5668.833333333333,-251.0,988.0,8903.5
2017-04-07 03:00:00,46957.333333333336,5575.166666666667,46266.833333333336,1463.0,-1.0,4111.166666666667,-1664.3333333333333,987.6666666666666,9781.166666666666
2017-04-07 06:00:00,56985.0,7258.166666666667,46513.166666666664,1169.5,132.33333333333334,9067.666666666666,-92.16666666666667,974.1666666666666,8037.833333333333
2017-04-07 09:00:00,60020.5,7522.833333333333,46558.666666666664,676.0,2969.3333333333335,10391.166666666666,-5.0,960.5,9053.0
2017-04-07 12:00:00,56618.5,7183.166666666667,46182.333333333336,569.1666666666666,5132.5,6765.666666666667,-5.0,959.0,10168.333333333334
2017-04-07 15:00:00,50554.333333333336,6880.0,45843.333333333336,772.3333333333334,4367.0,5065.333333333333,-632.3333333333334,979.6666666666666,12721.0
2017-04-07 18:00:00,49966.5,7235.333333333333,45941.0,1002.3333333333334,1111.8333333333333,7167.166666666667,-59.666666666666664,984.8333333333334,13416.333333333334
2017-04-07 21:00:00,51812.0,7050.833333333333,45825.166666666664,1862.1666666666667,-1.0,7274.5,-19.833333333333332,976.1666666666666,11156.0
2017-04-08 00:00:00,48248.833333333336,5153.666666666667,43981.333333333336,1966.1666666666667,-1.0,5174.0,-721.8333333333334,988.3333333333334,8291.833333333334
2017-04-08 03:00:00,42162.5,4400.833333333333,42122.5,1673.6666666666667,-1.0,3768.6666666666665,-2248.5,982.3333333333334,8536.0
2017-04-08 06:00:00,45196.833333333336,5267.333333333333,42440.833333333336,1573.1666666666667,136.16666666666666,5317.666666666667,-604.3333333333334,961.1666666666666,9895.166666666666
