;YYMM;Région;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Balance
1019;2001;PDL;5827760.0;1001495.0;0.0;546766.0;45315.0;7721.0;0.0;79124.0;-4147339.0
1020;2002;AURA;12012413.0;465782.0;15287282.0;291133.0;150917.0;5312135.0;-842572.0;183875.0;8836139.0
1021;2002;B;4348267.0;373377.0;0.0;679477.0;25581.0;115586.0;-10852.0;68922.0;-3096176.0
1022;2002;BFC;3881479.0;217726.0;0.0;588801.0;39663.0;261253.0;-10854.0;67386.0;-2717504.0
1023;2002;CVDL;3652424.0;147864.0;13007107.0;953547.0;40633.0;42139.0;0.0;78443.0;10617309.0
1024;2002;GE;8109817.0;1398560.0;12197069.0;2814999.0;61962.0;1466413.0;-148800.0;163291.0;9843677.0
1025;2002;HF;9214056.0;1652275.0;5704076.0;3655028.0;15386.0;2611.0;0.0;168364.0;1983684.0
1026;2002;IDF;12858920.0;434128.0;0.0;75125.0;11296.0;3406.0;0.0;159199.0;-12175766.0
1027;2002;N;5257349.0;594701.0;8139946.0;645742.0;17955.0;17973.0;0.0;82097.0;4241065.0
1028;2002;NlleA;7868710.0;316037.0;8817449.0;619636.0;386942.0;772810.0;0.0;281994.0;3326158.0
1029;2002;O;6689671.0;127772.0;3159157.0;755636.0;326776.0;2010695.0;-354092.0;124728.0;-538999.0
1030;2002;PACA;7228841.0;1192688.0;0.0;15965.0;244749.0;2522278.0;-14377.0;137522.0;-3130016.0
1031;2002;PDL;5109745.0;690520.0;0.0;687262.0;65291.0;6534.0;0.0;74287.0;-3585851.0
1032;2003;AURA;11075641.0;441257.0;12745041.0;191246.0;226163.0;6028942.0;-650827.0;185870.0;8092051.0
1033;2003;B;4259076.0;384170.0;0.0;514525.0;40624.0;117022.0;-11230.0;73304.0;-3140661.0
1034;2003;BFC;3597213.0;229636.0;0.0;432869.0;63825.0;243756.0;-8349.0;67182.0;-2568294.0
1035;2003;CVDL;3449396.0;148623.0;13914778.0;727154.0;65375.0;45273.0;0.0;84282.0;11536089.0
1036;2003;GE;7580535.0;1257796.0;8363976.0;2175531.0;106609.0;1586416.0;-136392.0;178411.0;5951812.0
1037;2003;HF;8862691.0;1641255.0;6664727.0;2666638.0;25772.0;2724.0;0.0;191887.0;2330312.0
1038;2003;IDF;12390543.0;568257.0;0.0;59353.0;18070.0;1945.0;0.0;207550.0;-11535368.0
1039;2003;N;5129023.0;541085.0;7967481.0;467483.0;31096.0;10079.0;0.0;82358.0;3970559.0
1040;2003;NlleA;7711369.0;272816.0;8184197.0;478727.0;542330.0;1188714.0;0.0;300894.0;3256309.0
1041;2003;O;6552556.0;113915.0;3429620.0;733039.0;441857.0;2794236.0;-317325.0;128907.0;771693.0
1042;2003;PACA;6988273.0;1116284.0;0.0;18391.0;330854.0;2548234.0;-5036.0;159753.0;-2819793.0
1043;2003;PDL;4969833.0;507112.0;0.0;533300.0;106990.0;7405.0;0.0;80146.0;-3734880.0
1044;2004;AURA;8481915.0;36201.0;10771728.0;134185.0;284897.0;4664632.0;-634594.0;153598.0;6928732.0
1045;2004;B;3038253.0;3353.0;0.0;255253.0;54189.0;97092.0;-10911.0;70883.0;-2568394.0
1046;2004;BFC;2743563.0;41779.0;0.0;233189.0;86515.0;71115.0;-13897.0;65588.0;-2259274.0
1047;2004;CVDL;2507165.0;11004.0;12485598.0;353105.0;91362.0;14392.0;0.0;91284.0;10539580.0
1048;2004;GE;5651194.0;116412.0;7153631.0;1068743.0;156770.0;1053161.0;-155960.0;167074.0;3908637.0
1049;2004;HF;6595903.0;427553.0;6170223.0;1215465.0;39023.0;2883.0;0.0;178902.0;1438146.0
1050;2004;IDF;8533838.0;2717.0;0.0;30923.0;26721.0;11094.0;0.0;198985.0;-8263398.0
1051;2004;N;3692016.0;276415.0;6924501.0;202626.0;44289.0;24284.0;0.0;80179.0;3860278.0
1052;2004;NlleA;5639717.0;27686.0;7158663.0;287446.0;656815.0;618148.0;0.0;272005.0;3381046.0
1053;2004;O;5022473.0;2243.0;2957729.0;478864.0;514467.0;2032706.0;-309617.0;124111.0;778030.0
1054;2004;PACA;5443185.0;182065.0;0.0;5248.0;388797.0;1486425.0;-17863.0;148153.0;-3250360.0
1055;2004;PDL;3594376.0;14693.0;0.0;281887.0;141594.0;4901.0;0.0;78109.0;-3073192.0
1056;2005;AURA;8559714.0;64340.0;10772140.0;192805.0;332234.0;5949408.0;-716514.0;172693.0;8207392.0
1057;2005;B;2877911.0;3122.0;0.0;302750.0;72312.0;93274.0;-11795.0;77432.0;-2340816.0
1058;2005;BFC;2892255.0;64267.0;0.0;282352.0;95367.0;81276.0;-13773.0;68728.0;-2314038.0
1059;2005;CVDL;2436052.0;7325.0;11837666.0;428140.0;109056.0;31241.0;0.0;97963.0;10075339.0
1060;2005;GE;5934227.0;476772.0;6300618.0;1062694.0;174931.0;1355696.0;-122870.0;175950.0;3489564.0
1061;2005;HF;6757783.0;763944.0;6269470.0;1447365.0;47525.0;3273.0;0.0;176112.0;1949906.0
1062;2005;IDF;8779529.0;3044.0;0.0;34806.0;32761.0;10285.0;0.0;191905.0;-8506728.0
1063;2005;N;3605623.0;290845.0;6125464.0;243566.0;56546.0;24428.0;0.0;80030.0;3215256.0
1064;2005;NlleA;5610886.0;25387.0;4834995.0;404932.0;862694.0;751904.0;0.0;264459.0;1533485.0
1065;2005;O;4750882.0;133.0;3265431.0;538768.0;642128.0;2450843.0;-356589.0;119823.0;1909655.0
1066;2005;PACA;5135655.0;401109.0;0.0;15928.0;444152.0;2539474.0;-19967.0;157093.0;-1597866.0
1067;2005;PDL;3607957.0;295317.0;0.0;354254.0;179799.0;3688.0;0.0;80702.0;-2694197.0
1068;2006;AURA;8690956.0;402861.0;9951524.0;130175.0;311406.0;5851877.0;-478856.0;164678.0;7642709.0
1069;2006;B;2903652.0;16436.0;0.0;212195.0;60062.0;89366.0;-11367.0;64020.0;-2472940.0
1070;2006;BFC;2768707.0;83678.0;0.0;189854.0;85573.0;83639.0;-12071.0;63953.0;-2274081.0
1071;2006;CVDL;2361596.0;7233.0;7033818.0;314891.0;92783.0;8418.0;0.0;86596.0;5182143.0
1072;2006;GE;6115850.0;1313338.0;8097534.0;851652.0;155085.0;1395609.0;-93975.0;180822.0;5784215.0
1073;2006;HF;6635385.0;1045101.0;4783044.0;1132039.0;41642.0;2783.0;0.0;171885.0;541109.0
1074;2006;IDF;8791958.0;150102.0;0.0;25706.0;29179.0;6583.0;0.0;210903.0;-8369485.0
1075;2006;N;3502876.0;271849.0;5992077.0;199336.0;48460.0;16772.0;0.0;84403.0;3110021.0
1076;2006;NlleA;5652101.0;23446.0;3421125.0;258098.0;825803.0;470541.0;0.0;264607.0;-388481.0
1077;2006;O;4907866.0;37.0;3365879.0;494159.0;626557.0;2089239.0;-226112.0;95731.0;1537624.0
1078;2006;PACA;5359942.0;1109020.0;0.0;16041.0;468907.0;2705909.0;-8928.0;121327.0;-947666.0
1079;2006;PDL;3522255.0;438327.0;0.0;263822.0;149098.0;1635.0;0.0;78877.0;-2590496.0
1080;2007;AURA;9211028.0;479749.0;10922463.0;122423.0;371106.0;4797223.0;-269459.0;157880.0;7370357.0
1081;2007;B;3036916.0;38041.0;0.0;215087.0;68739.0;97493.0;-14732.0;76964.0;-2555324.0
1082;2007;BFC;2895130.0;47715.0;0.0;173166.0;103739.0;48438.0;-11527.0;75221.0;-2458378.0
1083;2007;CVDL;2585150.0;14383.0;7737854.0;310751.0;115824.0;2778.0;0.0;92979.0;5689419.0
1084;2007;GE;6388860.0;577971.0;8717993.0;842270.0;176917.0;1364167.0;0.0;184129.0;5474587.0
1085;2007;HF;6970918.0;1478319.0;4688174.0;1313239.0;45306.0;1476.0;0.0;172835.0;728431.0
1086;2007;IDF;8816794.0;216918.0;0.0;27713.0;36353.0;5644.0;0.0;229575.0;-8300591.0
1087;2007;N;3620671.0;356004.0;5213700.0;223685.0;55095.0;15339.0;0.0;86236.0;2329388.0
1088;2007;NlleA;6336333.0;67474.0;4364242.0;218713.0;958132.0;172233.0;0.0;263339.0;-292200.0
1089;2007;O;5737829.0;189.0;3324020.0;500987.0;716824.0;1184441.0;-222641.0;117197.0;-116812.0
1090;2007;PACA;6174154.0;1315110.0;0.0;14092.0;505756.0;1522091.0;-10801.0;117123.0;-2710783.0
1091;2007;PDL;3743587.0;746755.0;0.0;235380.0;182113.0;87.0;0.0;82326.0;-2496926.0
1092;2008;AURA;8495491.0;420815.0;11331068.0;129635.0;325290.0;3853851.0;-563044.0;144607.0;7146731.0
1093;2008;B;2950003.0;10620.0;0.0;235910.0;60723.0;94718.0;-13258.0;79581.0;-2481709.0
1094;2008;BFC;2713056.0;34705.0;0.0;176856.0;90726.0;37946.0;-8841.0;44148.0;-2337516.0
1095;2008;CVDL;2432904.0;15821.0;8050281.0;315143.0;98333.0;2730.0;0.0;97069.0;6146473.0
1096;2008;GE;5871867.0;731927.0;9503812.0;833596.0;156859.0;1201975.0;0.0;183360.0;6739662.0
1097;2008;HF;6460555.0;1713356.0;5499603.0;1204562.0;42526.0;675.0;0.0;182376.0;2182543.0
1098;2008;IDF;8598640.0;75907.0;0.0;28160.0;34744.0;5056.0;0.0;200453.0;-8254320.0
1099;2008;N;3459341.0;352089.0;5415257.0;222755.0;47226.0;14059.0;0.0;84293.0;2676338.0
1100;2008;NlleA;6108069.0;16797.0;3835623.0;217383.0;828301.0;107420.0;0.0;258103.0;-844442.0
1101;2008;O;5572031.0;89.0;2090389.0;489552.0;642515.0;957522.0;-238680.0;124965.0;-1505679.0
1102;2008;PACA;6229002.0;1333977.0;0.0;11992.0;471423.0;1071433.0;-8103.0;123583.0;-3224697.0
1103;2008;PDL;3487272.0;348274.0;0.0;215622.0;154857.0;140.0;0.0;85667.0;-2682712.0
1104;2009;AURA;9028352.0;486397.0;12866038.0;133737.0;268606.0;3302040.0;-652996.0;155810.0;7531280.0
1105;2009;B;3060315.0;18229.0;0.0;204345.0;48476.0;92163.0;-11628.0;75302.0;-2633428.0
1106;2009;BFC;2929911.0;82624.0;0.0;217110.0;78272.0;93640.0;-5934.0;42269.0;-2421930.0
1107;2009;CVDL;2474823.0;22323.0;8252853.0;345405.0;84550.0;1948.0;0.0;79860.0;6312116.0
1108;2009;GE;6354101.0;1207149.0;7449666.0;875827.0;126311.0;1099919.0;-6.0;167200.0;4571965.0
1109;2009;HF;7076604.0;1909392.0;4264484.0;1309953.0;34626.0;100.0;0.0;166852.0;608803.0
1110;2009;IDF;9190950.0;178868.0;0.0;31031.0;29552.0;5232.0;0.0;234787.0;-8711480.0
1111;2009;N;3688722.0;761069.0;5214697.0;212091.0;39585.0;11437.0;0.0;80447.0;2630604.0
1112;2009;NlleA;5942725.0;64970.0;4369699.0;235651.0;693716.0;220444.0;0.0;212692.0;-145553.0
1113;2009;O;5213761.0;264.0;1049417.0;475181.0;516308.0;911182.0;-198810.0;98854.0;-2361365.0
1114;2009;PACA;5614584.0;906993.0;0.0;10534.0;361297.0;958998.0;-6840.0;105646.0;-3277956.0
1115;2009;PDL;3648146.0;107015.0;0.0;227259.0;127221.0;136.0;0.0;78779.0;-3107736.0
1116;2010;AURA;10583380.0;316964.0;14084964.0;246584.0;153538.0;4536981.0;-789438.0;150464.0;8116677.0
1117;2010;B;3777234.0;10912.0;0.0;448284.0;31640.0;97133.0;-8804.0;71878.0;-3126191.0
1118;2010;BFC;3560559.0;84597.0;0.0;436988.0;39452.0;99818.0;-8105.0;49873.0;-2857936.0
1119;2010;CVDL;3096644.0;31217.0;9554587.0;655718.0;44072.0;15298.0;0.0;83757.0;7288005.0
1120;2010;GE;7544078.0;1189706.0;13156663.0;2048300.0;67005.0;1361201.0;-41644.0;178112.0;10415265.0
1121;2010;HF;8198412.0;1621958.0;3954073.0;2563637.0;19404.0;1087.0;0.0;170803.0;132550.0
1122;2010;IDF;11209370.0;8950.0;0.0;61001.0;16065.0;9838.0;0.0;144629.0;-10968887.0
1123;2010;N;4488471.0;392310.0;6669396.0;420752.0;23622.0;17626.0;0.0;90069.0;3125304.0
1124;2010;NlleA;7050454.0;79157.0;7259808.0;489838.0;418427.0;649402.0;0.0;221595.0;2067773.0
1125;2010;O;6026045.0;2667.0;1764998.0;749401.0;329995.0;1827497.0;-279821.0;112259.0;-1519049.0
1126;2010;PACA;6236618.0;826458.0;0.0;20762.0;286698.0;1604907.0;-17458.0;132965.0;-3382286.0
1127;2010;PDL;4434486.0;302826.0;0.0;478704.0;75848.0;1143.0;0.0;72550.0;-3503415.0
1128;2011;AURA;10921150.0;633689.0;13499445.0;197306.0;140221.0;3933622.0;-652928.0;192841.0;7023046.0
1129;2011;B;3914574.0;293470.0;0.0;384481.0;25630.0;105137.0;-12152.0;68568.0;-3049440.0
1130;2011;BFC;3605178.0;197114.0;0.0;298469.0;40566.0;112567.0;-8494.0;66941.0;-2898015.0
1131;2011;CVDL;3335215.0;110468.0;12225784.0;432732.0;43183.0;11365.0;0.0;76399.0;9564716.0
1132;2011;GE;7855545.0;1438905.0;14781708.0;1294283.0;60512.0;1173776.0;-145216.0;176518.0;10924941.0
1133;2011;HF;8477541.0;2110477.0;5462644.0;1911968.0;14936.0;1536.0;0.0;173655.0;1197675.0
1134;2011;IDF;11734080.0;527260.0;0.0;39310.0;13178.0;10240.0;0.0;159745.0;-10984347.0
1135;2011;N;4767121.0;602295.0;8629605.0;351460.0;17056.0;19233.0;0.0;91610.0;4944138.0
1136;2011;NlleA;7266504.0;257787.0;7068878.0;399632.0;394162.0;511240.0;0.0;218399.0;1583594.0
1137;2011;O;6201085.0;90479.0;1439433.0;625645.0;272515.0;1735156.0;-257447.0;118819.0;-2176485.0
1138;2011;PACA;6547878.0;1829444.0;0.0;24424.0;208063.0;1386979.0;-16230.0;131881.0;-2983317.0
1139;2011;PDL;4645682.0;648786.0;0.0;383789.0;67872.0;3199.0;0.0;80938.0;-3461098.0
1140;2012;AURA;12912765.0;587604.0;15321447.0;283586.0;69316.0;5036139.0;-803200.0;188031.0;7770158.0
1141;2012;B;4807904.0;362511.0;0.0;540164.0;16952.0;119182.0;-14623.0;72498.0;-3711220.0
1142;2012;BFC;4249664.0;203932.0;0.0;440038.0;18721.0;170671.0;-8681.0;59390.0;-3365593.0
1143;2012;CVDL;3992837.0;127423.0;13452932.0;733848.0;20219.0;44779.0;0.0;88888.0;10475252.0
1144;2012;GE;8607872.0;1555574.0;13661336.0;1837717.0;28412.0;1248213.0;-148270.0;177967.0;9753077.0
1145;2012;HF;9397460.0;2081014.0;5534696.0;2459114.0;10124.0;2170.0;0.0;190064.0;879722.0
1146;2012;IDF;14023351.0;824480.0;0.0;64561.0;7535.0;8206.0;0.0;177370.0;-12941199.0
1147;2012;N;5618656.0;750006.0;9152442.0;472201.0;10390.0;22792.0;0.0;85749.0;4874924.0
1148;2012;NlleA;9059677.0;269810.0;8734907.0;644417.0;184556.0;957240.0;0.0;246466.0;1977719.0
1149;2012;O;8275170.0;129654.0;2967969.0;751373.0;154871.0;2273115.0;-264927.0;125280.0;-2137835.0
1150;2012;PACA;8298532.0;1705088.0;0.0;22507.0;129139.0;1498154.0;-19125.0;160515.0;-4802254.0
1151;2012;PDL;5542368.0;1038515.0;0.0;581964.0;39759.0;6623.0;0.0;68175.0;-3807332.0
1152;2101;AURA;14540073.0;703232.0;15669238.0;240713.0;78605.0;6276703.0;-596523.0;187602.0;8019497.0
1153;2101;B;5328985.0;378178.0;0.0;408103.0;15986.0;123135.0;-13500.0;70757.0;-4346326.0
1154;2101;BFC;4670538.0;215389.0;0.0;448096.0;19169.0;318196.0;-2321.0;64535.0;-3607474.0
1155;2101;CVDL;4402994.0;176455.0;14866294.0;625845.0;24745.0;59605.0;0.0;89180.0;11439130.0
1156;2101;GE;9482059.0;1963769.0;13261280.0;1739907.0;26940.0;1302384.0;-152523.0;185142.0;8844840.0
1157;2101;HF;10467882.0;2246859.0;6767601.0;2172065.0;6331.0;2576.0;0.0;186238.0;913788.0
1158;2101;IDF;15608847.0;818334.0;0.0;53005.0;6028.0;5477.0;0.0;203705.0;-14522298.0
1159;2101;N;6161824.0;1065712.0;10334722.0;391982.0;11289.0;22404.0;0.0;93000.0;5757285.0
1160;2101;NlleA;10086910.0;312142.0;9667094.0;591561.0;254398.0;1318908.0;0.0;251230.0;2308423.0
1161;2101;O;9209539.0;132703.0;3761334.0;831747.0;218051.0;3072983.0;-210385.0;122050.0;-1281056.0
1162;2101;PACA;9180167.0;1847434.0;0.0;55756.0;175885.0;1808478.0;-7802.0;154874.0;-5145542.0
1163;2101;PDL;6322668.0;1411953.0;0.0;489603.0;39688.0;8276.0;0.0;70224.0;-4302924.0
1164;2102;AURA;11483756.0;539495.0;12670942.0;262164.0;155059.0;5683641.0;-620721.0;171157.0;7377981.0
1165;2102;B;4542174.0;356613.0;0.0;433785.0;26107.0;110708.0;-11975.0;66174.0;-3560762.0
1166;2102;BFC;3839488.0;214753.0;0.0;424355.0;41331.0;259471.0;-3727.0;60217.0;-2843088.0
1167;2102;CVDL;3738829.0;125931.0;13233941.0;591688.0;45873.0;60042.0;0.0;77217.0;10395863.0
1168;2102;GE;8020954.0;1266315.0;9408742.0;1852234.0;71397.0;1493236.0;-179571.0;174808.0;6066207.0
1169;2102;HF;9012809.0;1732233.0;5027972.0;2392731.0;20103.0;2162.0;0.0;153345.0;315737.0
1170;2102;IDF;12790432.0;612912.0;0.0;56829.0;14297.0;1123.0;0.0;181459.0;-11923812.0
1171;2102;N;5261589.0;768753.0;10246825.0;423013.0;19849.0;14034.0;0.0;100571.0;6311456.0
1172;2102;NlleA;7786059.0;277901.0;6702512.0;568419.0;336994.0;1221062.0;0.0;227165.0;1547994.0
1173;2102;O;6566227.0;121252.0;3363121.0;786707.0;275476.0;2907285.0;-242203.0;111259.0;756670.0
1174;2102;PACA;7056775.0;1311388.0;0.0;37754.0;214503.0;1716266.0;-12910.0;132093.0;-3657681.0
1175;2102;PDL;5197180.0;681358.0;0.0;503111.0;68350.0;7289.0;0.0;61589.0;-3875483.0
1176;2103;AURA;11954196.0;583042.0;14337369.0;232993.0;161169.0;5131668.0;-550731.0;190511.0;8131825.0
1177;2103;B;4414818.0;363519.0;0.0;382546.0;9077.0;113880.0;-10335.0;73108.0;-3483023.0
1178;2103;BFC;3852543.0;190394.0;0.0;334029.0;41484.0;166422.0;-4599.0;57681.0;-3067132.0
1179;2103;CVDL;3609675.0;125256.0;12706891.0;539966.0;54349.0;26438.0;0.0;86430.0;9929655.0
1180;2103;GE;8341462.0;940838.0;8514927.0;1461656.0;159049.0;1422626.0;-177051.0;190071.0;4170654.0
1181;2103;HF;9146550.0;2034911.0;5816803.0;2180209.0;23558.0;2976.0;0.0;176395.0;1088302.0
1182;2103;IDF;12915781.0;560950.0;0.0;49685.0;13703.0;13098.0;0.0;202445.0;-12075900.0
1183;2103;N;5266530.0;704769.0;11696349.0;355864.0;17949.0;18427.0;0.0;117479.0;7644307.0
1184;2103;NlleA;7877657.0;256286.0;6655038.0;479185.0;555308.0;842422.0;0.0;199468.0;1110050.0
1185;2103;O;6660012.0;116838.0;3707961.0;788767.0;368581.0;2530252.0;-219747.0;128013.0;760653.0
1186;2103;PACA;7188721.0;1424454.0;0.0;38326.0;335143.0;1329558.0;-10170.0;147311.0;-3924099.0
1187;2103;PDL;5066756.0;784173.0;0.0;421313.0;56053.0;6485.0;0.0;70357.0;-3728375.0
1188;2104;AURA;10303645.0;410668.0;11261621.0;189370.0;348594.0;3487319.0;-543381.0;145475.0;4996021.0
1189;2104;B;3701577.0;28799.0;0.0;299809.0;81599.0;99564.0;-11095.0;63475.0;-3139426.0
1190;2104;BFC;3420051.0;83180.0;0.0;317481.0;104463.0;78794.0;-11071.0;60640.0;-2786564.0
1191;2104;CVDL;2960714.0;17413.0;12019336.0;455712.0;136898.0;8433.0;0.0;84497.0;9761575.0
1192;2104;GE;7274174.0;1377185.0;7849339.0;1150802.0;183090.0;1088858.0;-84915.0;170812.0;4460997.0
1193;2104;HF;8187082.0;1742785.0;5073960.0;1499528.0;63066.0;2880.0;0.0;150508.0;345645.0
1194;2104;IDF;11136921.0;63770.0;0.0;42338.0;38667.0;12878.0;0.0;200717.0;-10778551.0
1195;2104;N;4563275.0;297732.0;8520773.0;221349.0;59235.0;14746.0;0.0;91192.0;4641752.0
1196;2104;NlleA;6606767.0;28317.0;6030139.0;468238.0;882880.0;444769.0;0.0;220602.0;1468178.0
1197;2104;O;5821944.0;536.0;3630717.0;566991.0;612397.0;1570282.0;-181450.0;121514.0;499043.0
1198;2104;PACA;6414744.0;1160090.0;0.0;29242.0;383020.0;1039220.0;-15635.0;108089.0;-3710718.0
1199;2104;PDL;4237280.0;774764.0;0.0;358486.0;198780.0;3538.0;0.0;72583.0;-2829129.0
1200;2105;AURA;9768798.0;73093.0;13110398.0;198523.0;353994.0;5642970.0;-641937.0;152951.0;9121194.0
1201;2105;B;3434194.0;15278.0;0.0;428177.0;71865.0;99391.0;-12529.0;72264.0;-2759748.0
1202;2105;BFC;3261924.0;61297.0;0.0;442572.0;100852.0;196874.0;-17457.0;62837.0;-2414949.0
1203;2105;CVDL;2723438.0;8689.0;9019900.0;634294.0;132117.0;15665.0;0.0;94569.0;7181796.0
1204;2105;GE;6510536.0;366670.0;8932956.0;1763626.0;181831.0;1288916.0;-1522.0;172433.0;6194374.0
1205;2105;HF;7708613.0;990710.0;5832006.0;2152308.0;69411.0;2976.0;0.0;178691.0;1517489.0
1206;2105;IDF;10206182.0;41382.0;0.0;58224.0;37716.0;15549.0;0.0;181145.0;-9872166.0
1207;2105;N;4098949.0;286954.0;10475573.0;405555.0;59775.0;14214.0;0.0;118389.0;7261511.0
1208;2105;NlleA;6322631.0;32240.0;5805299.0;546357.0;867788.0;606094.0;0.0;257470.0;1792617.0
1209;2105;O;5252017.0;107.0;1933316.0;560453.0;672950.0;1781591.0;-286301.0;105107.0;-484794.0
1210;2105;PACA;5896395.0;374787.0;0.0;36082.0;488527.0;2217445.0;-17865.0;116540.0;-2680879.0
1211;2105;PDL;3859217.0;168969.0;0.0;489053.0;204360.0;3961.0;0.0;79258.0;-2913616.0
1212;2106;AURA;9063380.0;244947.0;12894670.0;170676.0;371829.0;5969614.0;-447005.0;137176.0;10278527.0
1213;2106;B;3006508.0;11965.0;0.0;109975.0;68681.0;89346.0;-12643.0;70759.0;-2668425.0
1214;2106;BFC;2959832.0;39782.0;0.0;132088.0;105748.0;102586.0;0.0;61315.0;-2518313.0
1215;2106;CVDL;2310532.0;7282.0;9674468.0;172428.0;139530.0;11245.0;0.0;76957.0;7771378.0
1216;2106;GE;6353901.0;978337.0;9276550.0;471601.0;222826.0;1746053.0;-954.0;174682.0;6515194.0
1217;2106;HF;6866719.0;928812.0;4688457.0;650477.0;70127.0;2709.0;0.0;154228.0;-371909.0
1218;2106;IDF;9069654.0;27366.0;0.0;14844.0;37877.0;13905.0;0.0;182655.0;-8793007.0
1219;2106;N;3738212.0;284139.0;12423176.0;91887.0;50353.0;18057.0;0.0;112995.0;9242395.0
1220;2106;NlleA;5607194.0;36782.0;4639466.0;193244.0;855104.0;444525.0;0.0;234064.0;795991.0
1221;2106;O;5070440.0;168.0;1795468.0;429066.0;686623.0;1411047.0;-272359.0;68736.0;-951691.0
1222;2106;PACA;5833266.0;345096.0;0.0;23497.0;477782.0;2403854.0;-14895.0;99812.0;-2498120.0
1223;2106;PDL;3479762.0;73402.0;0.0;126293.0;187348.0;2409.0;0.0;77309.0;-3013001.0
1224;2107;AURA;9265753.0;131703.0;12964023.0;156124.0;376551.0;5773193.0;-362744.0;179699.0;9952796.0
1225;2107;B;3106407.0;4363.0;0.0;238704.0;76881.0;93981.0;-13638.0;79082.0;-2627034.0
1226;2107;BFC;2949581.0;44169.0;0.0;235324.0;101451.0;211407.0;0.0;71948.0;-2285282.0
1227;2107;CVDL;2424405.0;19994.0;9501912.0;350241.0;142598.0;12614.0;0.0;99316.0;7702270.0
1228;2107;GE;6354627.0;827114.0;10964161.0;957417.0;218818.0;1827838.0;-3800.0;202891.0;8639812.0
1229;2107;HF;6992506.0;1174545.0;4870693.0;1164257.0;78967.0;2734.0;0.0;168521.0;467211.0
1230;2107;IDF;8785177.0;2137.0;0.0;31415.0;38409.0;9353.0;0.0;230288.0;-8473575.0
1231;2107;N;3656402.0;292511.0;10791753.0;187495.0;59927.0;14401.0;0.0;102203.0;7791888.0
1232;2107;NlleA;6054492.0;35635.0;5927798.0;251881.0;897559.0;563980.0;0.0;264442.0;1886803.0
1233;2107;O;5530530.0;65.0;1849395.0;440525.0;748539.0;1096363.0;-269351.0;114288.0;-1550706.0
1234;2107;PACA;6439704.0;366197.0;0.0;26242.0;536423.0;1479249.0;-10477.0;163682.0;-3878388.0
1235;2107;PDL;3636003.0;106326.0;0.0;303021.0;204067.0;2669.0;0.0;88648.0;-2931272.0
1236;2108;AURA;8468437.0;23390.0;13226507.0;151650.0;374788.0;4364709.0;-547651.0;165125.0;9290081.0
1237;2108;B;2960744.0;10140.0;0.0;205449.0;67653.0;90796.0;-12979.0;82618.0;-2517067.0
1238;2108;BFC;2676901.0;36295.0;0.0;192364.0;100945.0;114027.0;-7028.0;52287.0;-2188011.0
1239;2108;CVDL;2404094.0;13603.0;10877059.0;267750.0;129061.0;4795.0;0.0;77831.0;8966005.0
1240;2108;GE;5709624.0;338072.0;10826361.0;742406.0;195324.0;1772100.0;-17700.0;202337.0;8349276.0
1241;2108;HF;6508424.0;722052.0;4747343.0;1237422.0;69087.0;2973.0;0.0;167272.0;437725.0
1242;2108;IDF;7985234.0;10222.0;0.0;25725.0;30989.0;1494.0;0.0;172117.0;-7744687.0
1243;2108;N;3458037.0;279159.0;10330331.0;209643.0;49394.0;12114.0;0.0;100649.0;7523253.0
1244;2108;NlleA;6024019.0;43178.0;6183914.0;326624.0;873669.0;224337.0;0.0;261280.0;1888983.0
1245;2108;O;5370434.0;29.0;1797984.0;336516.0;733978.0;969692.0;-162452.0;129380.0;-1565307.0
1246;2108;PACA;6208511.0;98551.0;0.0;27135.0;503193.0;1129154.0;-11076.0;148674.0;-4312880.0
1247;2108;PDL;3321581.0;125609.0;0.0;187636.0;178986.0;677.0;0.0;68060.0;-2760613.0
1248;2109;AURA;9074704.0;198645.0;12897988.0;123062.0;312008.0;3047738.0;-547510.0;155026.0;7112253.0
1249;2109;B;3039240.0;10660.0;0.0;200541.0;61913.0;88417.0;-11397.0;73873.0;-2615233.0
1250;2109;BFC;2977056.0;74668.0;0.0;168119.0;94781.0;93424.0;-13905.0;53947.0;-2506022.0
1251;2109;CVDL;2423008.0;1934.0;11876398.0;261840.0;129740.0;4183.0;0.0;81093.0;9932180.0
1252;2109;GE;6409207.0;955716.0;9466019.0;606181.0;212021.0;1283685.0;-69877.0;205047.0;6249585.0
1253;2109;HF;7141552.0;1133916.0;3657849.0;872671.0;70284.0;1995.0;0.0;140710.0;-1264127.0
1254;2109;IDF;9074128.0;4613.0;0.0;25822.0;39181.0;6009.0;0.0;236792.0;-8761711.0
1255;2109;N;3674475.0;260488.0;12743188.0;166170.0;47679.0;10805.0;0.0;90234.0;9644089.0
1256;2109;NlleA;5931862.0;50466.0;5966792.0;236260.0;729263.0;401080.0;0.0;243517.0;1695516.0
1257;2109;O;5082645.0;433.0;1397401.0;340592.0;556808.0;832565.0;-132743.0;103780.0;-1983809.0
1258;2109;PACA;5778597.0;360419.0;0.0;22769.0;386795.0;976981.0;-5836.0;119977.0;-3917492.0
1259;2109;PDL;3554803.0;1139906.0;0.0;225028.0;168326.0;143.0;0.0;81488.0;-1939912.0
1260;2110;AURA;10458582.0;227351.0;16069059.0;290926.0;267868.0;2782097.0;-740251.0;153017.0;8591485.0
