Dates;Solaire;Capa_sol;TCH_sol;Sol_p_sinus;Err_sinus;Sol_p_exog;Err_exog;Sol_p_filter;Err_exog_filter;Sol_p_reduit_noreg;Err_filter_noreg;Sol_p_reduit;Err_filter_exog_filter;Sol_p_LinReg;Err_LinReg;Sol_p_LinReg_filter;Err_LinReg_filter
2020-03-29;1284.0208333333335;9614;0.1335573989321129;1048.8523335111947;235.16849982213876;1202.6888195246406;81.33201380869279;1202.6888195246406;81.33201380869279;854.903366124657;429.1174672086765;1039.1802077266445;244.84062560668903;1497.9427221754263;213.92188884209276;1497.9263631476974;213.90552981436392
2020-03-30;1184.125;9616;0.12314111896838602;1606.1108048801213;421.9858048801214;1662.5095543736;478.3845543736;1662.5095543736;478.3845543736;1668.5577995174167;484.43279951741675;1754.97244357125;570.8474435712501;1511.050744273924;326.925744273924;1511.0348643885748;326.9098643885749
2020-03-31;1836.0;9617;0.19091192679629823;1370.483760959334;465.5162390406661;1396.8204268424508;439.1795731575493;1396.8204268424508;439.1795731575493;1343.7122490263273;492.2877509736728;1370.474960447871;465.5250395521293;1520.806185404728;315.193814595272;1520.7906658147738;315.20933418522634
2020-04-01;1796.0;9622;0.18665558096029933;1490.2676579064944;305.73234209350585;1548.6764660475314;247.3235339524686;1548.6764660475314;247.3235339524686;1468.7779825960836;327.22201740391665;1543.0303284668448;252.9696715331553;1534.4012613710722;261.598738628928;1534.3862165589233;261.61378344107686
2020-04-02;1784.354166666667;9623;0.18542597596037275;1864.2834525028265;79.92928583615955;1824.6697164731754;40.315549806508535;1824.6697164731754;40.315549806508535;1738.5221121377087;45.83205452895818;1737.926747455392;46.427419211275115;1544.165019632919;240.189147033748;1544.1503354297988;240.2038312368681
2020-04-03;2051.645833333333;9625;0.21315800865800863;1116.1046169007127;935.5412164326203;1174.8888857202683;876.7569476130648;1174.8888857202683;876.7569476130648;924.4204446377256;1127.2253886956075;1035.0631847553843;1016.5826485779487;1560.496429038927;491.1494042944059;1560.4823455303865;491.16348780294646
2020-04-04;2363.916666666667;9626;0.2455762171895561;1057.9841342952059;1305.932532371461;1241.6323009602456;1122.2843657064216;1241.6323009602456;1122.2843657064216;847.5111830976899;1516.4054835689772;1089.656912517055;1274.2597541496123;1573.4682710871637;790.4483955795034;1573.4546691627647;790.4619975039024
2020-04-05;2243.1875;9628;0.23298582260074782;828.8917810668331;1414.295718933167;1035.1238883088224;1208.0636116911776;1035.1238883088224;1208.0636116911776;993.7640623676906;1249.4234376323095;1201.8466784236282;1041.340821576372;1583.4044720906263;659.7830279093738;1583.3912297009413;659.7962702990587
2020-04-06;1530.5625;9632;0.15890391403654486;1434.3074436656048;96.25505633439533;1568.4286126123727;37.86611261237272;1568.4286126123727;37.86611261237272;1531.6352961688879;1.072796168887728;1633.260684255217;102.69818425521686;1596.8800022687965;66.31750226879637;1596.867237725948;66.30473772594786
2020-04-07;1806.104166666667;9635;0.1874524303753676;1241.3078081805545;564.7963584861124;1320.2086143827353;485.89555228393164;1320.2086143827353;485.89555228393164;1231.8961633508552;574.2080033158115;1315.5820358027302;490.52213086393664;1610.1990585969559;195.90510806971102;1610.1867735774363;195.91739308923047
2020-04-08;1938.666666666667;9638;0.20114823269004636;1151.561712713005;787.104953953662;1300.5997213879607;638.0669452787062;1300.5997213879607;638.0669452787062;1076.015635829884;862.6510308367829;1243.7817610260984;694.8849056405684;1623.5260993709187;315.1405672957481;1623.5142941758174;315.1523724908493
2020-04-09;2273.0625;9639;0.23581932773109243;1375.2664513385203;897.7960486614797;1484.5339142393345;788.5285857606655;1484.5339142393345;788.5285857606655;1258.7104778888543;1014.3520221111456;1408.761235522186;864.3012644778138;1636.5215620713197;636.5409379286801;1636.5102393510817;636.5522606489181
2020-04-10;2270.333333333333;9642;0.23546290534467257;986.4389519782465;1283.8943813550864;1139.6562617465725;1130.6770715867603;1139.6562617465725;1130.6770715867603;660.3715930864242;1609.9617402469087;887.8015136942898;1382.5318196390429;1646.6541591538057;623.6791741795273;1646.6431957972347;623.6901375360982
2020-04-11;2188.020833333333;9642;0.22692603540067757;1421.8262126077964;766.1946207255369;1557.5987696529612;630.422063680372;1557.5987696529612;630.422063680372;1291.5664098220354;896.4544235112977;1500.13070821351;687.8901251198232;1659.4851635583927;528.5356697749403;1659.474684052089;528.5461492812441
2020-04-12;1770.041666666667;9643;0.18355715717791837;1753.1181429805822;16.923523686084643;1753.9975027507587;16.044163915908175;1753.9975027507587;16.044163915908175;1948.7651855470872;178.7235188804203;1944.337665396309;174.29599872964215;1672.4896087603217;97.5520579063452;1672.4796120676065;97.56205459906049
